Domain Code,Domain,Area Code (M49),Area,Element Code,Element,Item Code,Item,Year Code,Year,Unit,Value,Flag,Flag Description,Note
"MK","Macro Indicators","108","Burundi","6184","Value US$, 2015 prices","22075","Value Added (Total Manufacturing)","2022","2022","million USD","375.514965","X","Figure from international organizations",""
"MK","Macro Indicators","108","Burundi","6103","Share of GDP US$","22075","Value Added (Total Manufacturing)","2022","2022","%","12.427565","X","Figure from international organizations",""
"MK","Macro Indicators","108","Burundi","6187","Share of GDP US$, 2015 prices","22075","Value Added (Total Manufacturing)","2022","2022","%","10.759359","X","Figure from international organizations",""
"MK","Macro Indicators","108","Burundi","61570","Share of GDP Standard Local Currency","22075","Value Added (Total Manufacturing)","2022","2022","%","12.427565","X","Figure from international organizations",""
"MK","Macro Indicators","108","Burundi","61860","Share of GDP Standard Local Currency, 2015 prices","22075","Value Added (Total Manufacturing)","2022","2022","%","10.759359","X","Figure from international organizations",""
"MK","Macro Indicators","108","Burundi","61550","Annual growth Standard Local Currency","22075","Value Added (Total Manufacturing)","2022","2022","%","20.61542","X","Figure from international organizations",""
"MK","Macro Indicators","108","Burundi","61810","Annual growth Standard Local Currency, 2015 prices","22075","Value Added (Total Manufacturing)","2022","2022","%","3.074972","X","Figure from international organizations",""
"MK","Macro Indicators","108","Burundi","6129","Annual growth US$","22075","Value Added (Total Manufacturing)","2022","2022","%","17.155467","X","Figure from international organizations",""
"MK","Macro Indicators","108","Burundi","6182","Annual growth US$, 2015 prices","22075","Value Added (Total Manufacturing)","2022","2022","%","3.074972","X","Figure from international organizations",""
"MK","Macro Indicators","108","Burundi","61890","Ratio of Value Added (Agriculture, Forestry and Fishing) Standard Local Currency","22075","Value Added (Total Manufacturing)","2022","2022","","0.380951","X","Figure from international organizations",""
"MK","Macro Indicators","108","Burundi","6163","Ratio of Value Added (Agriculture, Forestry and Fishing) US$","22075","Value Added (Total Manufacturing)","2022","2022","","0.380951","X","Figure from international organizations",""
"MK","Macro Indicators","108","Burundi","6224","Value Standard Local Currency","22075","Value Added (Total Manufacturing)","2023","2023","million SLC","1143015.661003","X","Figure from international organizations",""
"MK","Macro Indicators","108","Burundi","6110","Value US$","22075","Value Added (Total Manufacturing)","2023","2023","million USD","444.053101","X","Figure from international organizations",""
"MK","Macro Indicators","108","Burundi","6225","Value Standard Local Currency, 2015 prices","22075","Value Added (Total Manufacturing)","2023","2023","million SLC","607319.995344","X","Figure from international organizations",""
"MK","Macro Indicators","108","Burundi","6184","Value US$, 2015 prices","22075","Value Added (Total Manufacturing)","2023","2023","million USD","386.360862","X","Figure from international organizations",""
"MK","Macro Indicators","108","Burundi","6103","Share of GDP US$","22075","Value Added (Total Manufacturing)","2023","2023","%","11.212585","X","Figure from international organizations",""
"MK","Macro Indicators","108","Burundi","6187","Share of GDP US$, 2015 prices","22075","Value Added (Total Manufacturing)","2023","2023","%","10.779083","X","Figure from international organizations",""
"MK","Macro Indicators","108","Burundi","61570","Share of GDP Standard Local Currency","22075","Value Added (Total Manufacturing)","2023","2023","%","11.212585","X","Figure from international organizations",""
"MK","Macro Indicators","108","Burundi","61860","Share of GDP Standard Local Currency, 2015 prices","22075","Value Added (Total Manufacturing)","2023","2023","%","10.779083","X","Figure from international organizations",""
"MK","Macro Indicators","108","Burundi","61550","Annual growth Standard Local Currency","22075","Value Added (Total Manufacturing)","2023","2023","%","3.20052","X","Figure from international organizations",""
"MK","Macro Indicators","108","Burundi","61810","Annual growth Standard Local Currency, 2015 prices","22075","Value Added (Total Manufacturing)","2023","2023","%","2.888273","X","Figure from international organizations",""
"MK","Macro Indicators","108","Burundi","6129","Annual growth US$","22075","Value Added (Total Manufacturing)","2023","2023","%","-18.439284","X","Figure from international organizations",""
"MK","Macro Indicators","108","Burundi","6182","Annual growth US$, 2015 prices","22075","Value Added (Total Manufacturing)","2023","2023","%","2.888273","X","Figure from international organizations",""
"MK","Macro Indicators","108","Burundi","61890","Ratio of Value Added (Agriculture, Forestry and Fishing) Standard Local Currency","22075","Value Added (Total Manufacturing)","2023","2023","","0.375699","X","Figure from international organizations",""
"MK","Macro Indicators","108","Burundi","6163","Ratio of Value Added (Agriculture, Forestry and Fishing) US$","22075","Value Added (Total Manufacturing)","2023","2023","","0.375699","X","Figure from international organizations",""
"MK","Macro Indicators","108","Burundi","6224","Value Standard Local Currency","22076","Value Added (Manufacture of food, beverages and tobacco products)","2015","2015","million SLC","423007.803336","E","Estimated value",""
"MK","Macro Indicators","108","Burundi","6110","Value US$","22076","Value Added (Manufacture of food, beverages and tobacco products)","2015","2015","million USD","269.106337","E","Estimated value",""
"MK","Macro Indicators","108","Burundi","6225","Value Standard Local Currency, 2015 prices","22076","Value Added (Manufacture of food, beverages and tobacco products)","2015","2015","million SLC","423007.803336","E","Estimated value",""
"MK","Macro Indicators","108","Burundi","6184","Value US$, 2015 prices","22076","Value Added (Manufacture of food, beverages and tobacco products)","2015","2015","million USD","269.106337","E","Estimated value",""
"MK","Macro Indicators","108","Burundi","6103","Share of GDP US$","22076","Value Added (Manufacture of food, beverages and tobacco products)","2015","2015","%","9.574926","E","Estimated value",""
"MK","Macro Indicators","108","Burundi","6187","Share of GDP US$, 2015 prices","22076","Value Added (Manufacture of food, beverages and tobacco products)","2015","2015","%","9.574926","E","Estimated value",""
"MK","Macro Indicators","108","Burundi","61570","Share of GDP Standard Local Currency","22076","Value Added (Manufacture of food, beverages and tobacco products)","2015","2015","%","9.574926","E","Estimated value",""
"MK","Macro Indicators","108","Burundi","61860","Share of GDP Standard Local Currency, 2015 prices","22076","Value Added (Manufacture of food, beverages and tobacco products)","2015","2015","%","9.574926","E","Estimated value",""
"MK","Macro Indicators","108","Burundi","61550","Annual growth Standard Local Currency","22076","Value Added (Manufacture of food, beverages and tobacco products)","2015","2015","%","5.293051","E","Estimated value",""
"MK","Macro Indicators","108","Burundi","61810","Annual growth Standard Local Currency, 2015 prices","22076","Value Added (Manufacture of food, beverages and tobacco products)","2015","2015","%","-3.325634","E","Estimated value",""
"MK","Macro Indicators","108","Burundi","6129","Annual growth US$","22076","Value Added (Manufacture of food, beverages and tobacco products)","2015","2015","%","3.604257","E","Estimated value",""
"MK","Macro Indicators","108","Burundi","6182","Annual growth US$, 2015 prices","22076","Value Added (Manufacture of food, beverages and tobacco products)","2015","2015","%","-3.325634","E","Estimated value",""
"MK","Macro Indicators","108","Burundi","61900","Share of Value Added (Total Manufacturing) Standard Local Currency","22076","Value Added (Manufacture of food, beverages and tobacco products)","2015","2015","%","87.627151","E","Estimated value",""
"MK","Macro Indicators","108","Burundi","6143","Share of Value Added (Total Manufacturing) US$","22076","Value Added (Manufacture of food, beverages and tobacco products)","2015","2015","%","87.627151","E","Estimated value",""
"MK","Macro Indicators","108","Burundi","61890","Ratio of Value Added (Agriculture, Forestry and Fishing) Standard Local Currency","22076","Value Added (Manufacture of food, beverages and tobacco products)","2015","2015","","0.271646","E","Estimated value",""
"MK","Macro Indicators","108","Burundi","6163","Ratio of Value Added (Agriculture, Forestry and Fishing) US$","22076","Value Added (Manufacture of food, beverages and tobacco products)","2015","2015","","0.271646","E","Estimated value",""
"MK","Macro Indicators","108","Burundi","6224","Value Standard Local Currency","22077","Value Added (Manufacture of food and beverages)","2015","2015","million SLC","423007.803336","E","Estimated value",""
"MK","Macro Indicators","108","Burundi","6110","Value US$","22077","Value Added (Manufacture of food and beverages)","2015","2015","million USD","269.106337","E","Estimated value",""
"MK","Macro Indicators","108","Burundi","6225","Value Standard Local Currency, 2015 prices","22077","Value Added (Manufacture of food and beverages)","2015","2015","million SLC","423007.803336","E","Estimated value",""
"MK","Macro Indicators","108","Burundi","6184","Value US$, 2015 prices","22077","Value Added (Manufacture of food and beverages)","2015","2015","million USD","269.106337","E","Estimated value",""
"MK","Macro Indicators","108","Burundi","61570","Share of GDP Standard Local Currency","22077","Value Added (Manufacture of food and beverages)","2015","2015","%","9.574926","E","Estimated value",""
"MK","Macro Indicators","108","Burundi","61860","Share of GDP Standard Local Currency, 2015 prices","22077","Value Added (Manufacture of food and beverages)","2015","2015","%","9.574926","E","Estimated value",""
